Zone,Id,Type,Lat,Long
Zone_1,3119,single_house,7.750689896,48.62389533
Zone_1,3320,single_house,7.750289567,48.62671881
Zone_1,3325,garage,7.750159969,48.62692138
Zone_1,3330,single_house,7.750103183,48.62702071
Zone_1,3345,single_house,7.749896126,48.62724009
Zone_1,3322,single_house,7.750360222,48.62684496
Zone_1,3463,single_house,7.747594962,48.62916397
Zone_1,3452,garage,7.747545334,48.62903506
Zone_1,3255,light_building,7.749151604,48.6254092
Zone_1,3287,commercial_building,7.751312212,48.62575399
Zone_1,3427,single_house,7.747970157,48.62874498
Zone_1,3239,single_house,7.749365497,48.62526756
Zone_1,3246,single_house,7.749706598,48.62524781
Zone_1,4692,single_house,7.748228796,48.62540002
Zone_1,3449,single_house,7.747342996,48.62903562
Zone_1,3184,single_house,7.747786884,48.62474433
Zone_1,4578,light_building,7.747545455,48.62870938
Zone_1,3298,garage,7.74868287,48.62605453
Zone_1,3178,single_house,7.747239546,48.62472867
Zone_1,3314,garage,7.748893699,48.62659433
Zone_1,3308,garage,7.748787839,48.62632204
Zone_1,3257,single_house,7.744914808,48.62561022
Zone_1,3244,single_house,7.744116002,48.62550433
Zone_1,3254,single_house,7.744339354,48.62557941
Zone_1,3156,single_house,7.743953643,48.62462691
Zone_1,3135,single_house,7.743877402,48.62442938
Zone_1,3176,single_house,7.743906683,48.62480793
Zone_1,3191,single_house,7.743901949,48.62501139
Zone_1,3208,single_house,7.743897822,48.62520844
Zone_1,3259,single_house,7.74458034,48.62564251
Zone_1,3269,single_house,7.744825151,48.62580563
Zone_1,3284,single_house,7.745403673,48.62599474
Zone_1,3295,single_house,7.745841168,48.62614595
Zone_1,3286,single_house,7.746321959,48.62601103
Zone_1,3274,single_house,7.747326332,48.62573852
Zone_1,3281,single_house,7.747119142,48.62586109
Zone_1,3285,single_house,7.746924269,48.62594176
Zone_1,3297,single_house,7.746323893,48.62615659
Zone_1,3288,single_house,7.746683581,48.62601781
Zone_1,3265,single_house,7.745940646,48.62563072
Zone_1,3272,single_house,7.745896988,48.62578756
Zone_1,3283,single_house,7.745912018,48.62596558
Zone_1,3277,single_house,7.745125506,48.62587834
Zone_1,3236,single_house,7.743846134,48.62542552
Zone_1,3561,single_house,7.742805738,48.63030783
Zone_1,3547,single_house,7.741101031,48.63017078
Zone_1,3548,single_house,7.741486449,48.63015707
Zone_1,3550,single_house,7.74190371,48.63026399
Zone_1,3567,single_house,7.744375115,48.63024543
Zone_1,3565,single_house,7.74385896,48.63027086
Zone_1,3569,single_house,7.743581345,48.63029581
Zone_1,3560,single_house,7.743300942,48.6302846
Zone_1,3562,single_house,7.743024293,48.63030669
Zone_1,3558,single_house,7.742539489,48.63030142
Zone_1,3566,single_house,7.744132957,48.63026705
Zone_1,3556,single_house,7.742303086,48.63029919
Zone_1,3532,collective_house,7.740700847,48.63014624
Zone_1,3549,collective_house,7.740455056,48.63033795
Zone_1,4676,collective_house,7.737123288,48.6300768
Zone_1,4674,collective_house,7.737716466,48.63009257
Zone_1,4675,collective_house,7.738128771,48.63011139
Zone_1,4673,collective_house,7.738545885,48.63012998
Zone_1,3527,collective_house,7.739059961,48.63019654
Zone_1,3526,collective_house,7.73949889,48.63018269
Zone_1,3535,collective_house,7.740144784,48.63020367
Zone_1,3252,single_house,7.745303899,48.62551285
Zone_1,3243,single_house,7.74747353,48.62535224
Zone_1,3346,commercial_building,7.748734844,48.62724897
Zone_1,3266,single_house,7.747437641,48.62557647
Zone_1,3384,commercial_building,7.74862408,48.62769614
Zone_1,3140,single_house,7.7462657,48.62434409
Zone_1,3204,single_house,7.747171796,48.62498931
Zone_1,3222,single_house,7.747418492,48.62513066
Zone_1,3430,single_house,7.74771022,48.62882585
Zone_1,3271,single_house,7.745492793,48.62579389
Zone_1,3148,single_house,7.746708535,48.62444465
Zone_1,3133,single_house,7.74414757,48.62437353
Zone_1,3256,single_house,7.745585905,48.62555841
Zone_1,3216,single_house,7.744303305,48.62519547
Zone_1,3207,single_house,7.744804322,48.6251383
Zone_1,3225,single_house,7.744936301,48.62528113
Zone_1,3189,single_house,7.744711863,48.62496002
Zone_1,3152,single_house,7.745341256,48.62452035
Zone_1,3146,single_house,7.745607666,48.62450012
Zone_1,3175,single_house,7.744899017,48.62477084
Zone_1,3174,single_house,7.745266057,48.62474867
Zone_1,3234,single_house,7.745699229,48.62529412
Zone_1,3149,single_house,7.745089558,48.62453908
Zone_1,3190,single_house,7.745273464,48.62494871
Zone_1,3194,single_house,7.745688963,48.62494887
Zone_1,3199,single_house,7.745937499,48.62499663
Zone_1,3179,single_house,7.746640096,48.62473111
Zone_1,3231,single_house,7.746214408,48.62521381
Zone_1,3196,single_house,7.746557961,48.62491786
Zone_1,3209,single_house,7.746371151,48.62506739
Zone_1,3155,single_house,7.744796385,48.62455993
Zone_1,3150,single_house,7.744523459,48.6245747
Zone_1,3220,single_house,7.745397495,48.62521481
Zone_1,3181,single_house,7.74617979,48.62476502
Zone_1,3237,single_house,7.746076931,48.62537423
Zone_1,3233,single_house,7.746821332,48.62522863
Zone_1,3262,single_house,7.746991167,48.62555113
Zone_1,3247,single_house,7.747049229,48.62535011
Zone_1,3267,single_house,7.746779769,48.62568901
Zone_1,3258,single_house,7.74647391,48.62554094
Zone_1,3241,single_house,7.746663398,48.62537744
Zone_1,3270,single_house,7.746401268,48.62572524
Zone_1,3153,single_house,7.745910096,48.6245182
Zone_1,3172,single_house,7.74439234,48.62478205
Zone_1,3171,single_house,7.745626604,48.62470763
Zone_1,3235,single_house,7.744584278,48.62536309
Zone_1,3193,single_house,7.744349462,48.62500456
Zone_1,3666,single_house,7.734942713,48.63125259
Zone_1,4617,single_house,7.734268181,48.6305059
Zone_1,4618,single_house,7.734375761,48.63032853
Zone_1,4624,single_house,7.735144348,48.63061943
Zone_1,4620,single_house,7.734850019,48.63052749
Zone_1,4619,single_house,7.734573957,48.63044513
Zone_1,3851,single_house,7.735576668,48.63214909
Zone_1,3727,single_house,7.734896839,48.63156667
Zone_1,3812,single_house,7.735508394,48.63197762
Zone_1,3790,single_house,7.735199713,48.63188619
Zone_1,4300,single_house,7.73771563,48.63414323
Zone_1,3910,single_house,7.736172746,48.63241786
Zone_1,4627,single_house,7.737566935,48.63364906
Zone_1,4631,single_house,7.736845245,48.63279113
Zone_1,4630,single_house,7.736951333,48.63298327
Zone_1,4629,single_house,7.737047822,48.63320608
Zone_1,4628,single_house,7.737119752,48.63347949
Zone_1,4626,single_house,7.737248143,48.63367258
Zone_1,4650,single_house,7.736501859,48.63201714
Zone_1,4657,single_house,7.736344144,48.63177478
Zone_1,3979,single_house,7.736353615,48.63271225
Zone_1,4295,single_house,7.7375404,48.63413504
Zone_1,4044,single_house,7.735557596,48.63301178
Zone_1,3933,single_house,7.735628668,48.63251959
Zone_1,3992,single_house,7.734631084,48.63282802
Zone_1,3880,single_house,7.735113634,48.63234058
Zone_1,3926,single_house,7.735282054,48.63251918
Zone_1,3989,collective_house,7.733939262,48.63280438
Zone_1,4042,single_house,7.734250953,48.63305772
Zone_1,3857,single_house,7.730943536,48.6323895
Zone_1,3871,single_house,7.731194953,48.63245068
Zone_1,4055,single_house,7.730962045,48.63323328
Zone_1,4086,single_house,7.730880312,48.63340734
Zone_1,3923,single_house,7.729981486,48.63274684
Zone_1,4060,single_house,7.729248681,48.63334036
Zone_1,4032,single_house,7.729591002,48.63322845
Zone_1,3976,single_house,7.72971936,48.63299371
Zone_1,4028,single_house,7.730218497,48.63317292
Zone_1,3939,single_house,7.730294686,48.63281153
Zone_1,4057,single_house,7.728306569,48.63339957
Zone_1,3960,commercial_building,7.72852113,48.63289721
Zone_1,4315,single_house,7.729661321,48.6345638
Zone_1,4335,single_house,7.729879102,48.63465932
Zone_1,4105,single_house,7.728284573,48.63364916
Zone_1,4081,single_house,7.728225406,48.63353045
Zone_1,4190,commercial_building,7.728225271,48.63395185
Zone_1,4293,single_house,7.729387819,48.63448848
Zone_1,4186,single_house,7.730363266,48.63391813
Zone_1,4147,single_house,7.729494291,48.63377608
Zone_1,4158,single_house,7.745480221,48.63311327
Zone_1,4146,single_house,7.730452509,48.63372607
Zone_1,4091,single_house,7.730358631,48.63347501
Zone_1,4144,single_house,7.730071484,48.6337305
Zone_1,4205,single_house,7.729173395,48.63407958
Zone_1,3655,single_house,7.729600639,48.63147255
Zone_1,4121,single_house,7.729245262,48.63366582
Zone_1,3748,single_house,7.729215075,48.63197329
Zone_1,4607,single_house,7.729286779,48.63012773
Zone_1,4608,single_house,7.72938537,48.62992671
Zone_1,3661,single_house,7.728747669,48.63154883
Zone_1,3124,single_house,7.73060787,48.6248805
Zone_1,4575,commercial_building,7.729916889,48.62679286
Zone_1,3036,single_house,7.730744162,48.62343861
Zone_1,3198,garage,7.730129027,48.62572867
Zone_1,3165,single_house,7.730392689,48.62536776
Zone_1,4576,commercial_building,7.730151397,48.62679606
Zone_1,3261,collective_house,7.730053244,48.62629822
Zone_1,3186,single_house,7.730188968,48.62561297
Zone_1,3163,single_house,7.730222765,48.62534414
Zone_1,3134,single_house,7.730331006,48.62503197
Zone_1,3115,single_house,7.730384793,48.62483046
Zone_1,3110,single_house,7.730429901,48.62465596
Zone_1,3097,single_house,7.73047286,48.62448691
Zone_1,3074,single_house,7.730552586,48.62414053
Zone_1,3063,single_house,7.730600634,48.6239447
Zone_1,3053,single_house,7.730627651,48.62374732
Zone_1,3044,single_house,7.730662196,48.62361218
Zone_1,3078,single_house,7.730521517,48.62426368
Zone_1,3219,single_house,7.730070759,48.6259318
Zone_1,3143,single_house,7.730464275,48.62517825
Zone_1,3096,commercial_building,7.732148758,48.62408024
Zone_1,3038,single_house,7.731105596,48.62348325
Zone_1,3048,garage,7.731150977,48.62363824
Zone_1,3359,commercial_building,7.730673019,48.62820783
Zone_1,3142,commercial_building,7.733043456,48.62456403
Zone_1,3113,single_house,7.732019878,48.62468857
Zone_1,3183,light_building,7.73509367,48.62537906
Zone_1,3497,single_house,7.731802267,48.63023549
Zone_1,3447,single_house,7.730491423,48.62981088
Zone_1,3439,single_house,7.730206901,48.62976443
Zone_1,3455,single_house,7.730787585,48.62985416
Zone_1,3459,single_house,7.731064991,48.62988795
Zone_1,3470,single_house,7.731670344,48.62999415
Zone_1,3471,single_house,7.730386957,48.63005993
Zone_1,3080,single_house,7.733395617,48.62413138
Zone_1,3494,single_house,7.730502245,48.6302867
Zone_1,3481,single_house,7.730723301,48.63011703
Zone_1,3552,single_house,7.733258556,48.6306814
Zone_1,4615,single_house,7.733241175,48.63037325
Zone_1,4613,single_house,7.733305,48.63021364
Zone_1,3542,single_house,7.732987783,48.63059054
Zone_1,3518,single_house,7.732420372,48.63044719
Zone_1,3420,commercial_building,7.731785604,48.62910038
Zone_1,3339,commercial_building,7.731314187,48.62804436
Zone_1,3083,commercial_building,7.732821686,48.62412196
Zone_1,3319,commercial_building,7.729787815,48.62769634
Zone_1,3154,light_building,7.730991375,48.6252278
Zone_1,3324,commercial_building,7.729768911,48.62784536
Zone_1,3386,commercial_building,7.730004327,48.62880049
Zone_1,3467,single_house,7.731359269,48.62995835
Zone_1,3484,single_house,7.73097055,48.63015892
Zone_1,3585,single_house,7.733774843,48.6308296
Zone_1,4621,single_house,7.735128572,48.63079265
Zone_1,4623,single_house,7.734767521,48.63074912
Zone_1,4622,single_house,7.734467411,48.63074178
Zone_1,4625,single_house,7.735130367,48.63101334
Zone_1,4616,single_house,7.734190548,48.63067407
Zone_1,3450,single_house,7.747920435,48.6290025
Zone_1,4606,collective_house,7.729947113,48.62703137
Zone_1,4682,collective_house,7.732570193,48.62963217
Zone_1,4677,collective_house,7.736449117,48.63013138
Zone_1,4681,collective_house,7.73338278,48.62970068
Zone_1,4679,collective_house,7.735195583,48.63009557
Zone_1,4678,collective_house,7.735806599,48.63010496
Zone_1,4680,collective_house,7.734640887,48.6299816
Zone_1,3273,single_house,7.729971438,48.62658817
Zone_1,2707,single_house,7.743740976,48.6152115
Zone_1,2717,single_house,7.743766662,48.61540292
Zone_1,3104,single_house,7.7491059,48.62369083
Zone_1,3091,single_house,7.748847044,48.6235516
Zone_1,3051,single_house,7.747875671,48.62286023
Zone_1,3077,single_house,7.74710914,48.62343476
Zone_1,3067,single_house,7.748123982,48.62310938
Zone_1,2957,single_house,7.733638086,48.62193571
Zone_1,2969,single_house,7.733540185,48.62219544
Zone_1,2978,single_house,7.733871429,48.62236157
Zone_1,2988,single_house,7.733772812,48.62252838
Zone_1,2926,single_house,7.733325341,48.62137259
Zone_1,2956,single_house,7.733215574,48.62195124
Zone_1,2912,collective_house,7.733404798,48.62106788
Zone_1,2960,single_house,7.734030491,48.62199958
Zone_1,2953,single_house,7.734107645,48.62182292
Zone_1,2943,single_house,7.734346447,48.62161284
Zone_1,2929,collective_house,7.73446457,48.62129612
Zone_1,2968,single_house,7.733979054,48.62216885
Zone_1,2934,single_house,7.73408207,48.62151344
Zone_1,3033,single_house,7.733555943,48.62324817
Zone_1,3052,single_house,7.733346371,48.62356439
Zone_1,2924,collective_house,7.733910413,48.62124352
Zone_1,2999,single_house,7.733538729,48.62266089
Zone_1,2963,single_house,7.733304478,48.62212997
Zone_1,2937,single_house,7.733305017,48.62156587
Zone_1,2949,single_house,7.733167307,48.62177552
Zone_1,2836,single_house,7.73218907,48.61914939
Zone_1,2851,collective_house,7.732747977,48.61978775
Zone_1,2846,collective_house,7.732328906,48.61972403
Zone_1,2866,commercial_building,7.73239165,48.62019124
Zone_1,2842,single_house,7.731896175,48.61924343
Zone_1,4604,garage,7.732467221,48.61999286
Zone_1,4603,garage,7.732209974,48.61993126
Zone_1,2840,single_house,7.733310494,48.61913776
Zone_1,2824,collective_house,7.732369246,48.61862135
Zone_1,2809,single_house,7.732010749,48.61819661
Zone_1,2815,single_house,7.731921095,48.61860879
Zone_1,2793,single_house,7.732120249,48.61766956
Zone_1,2772,single_house,7.73213941,48.61728995
Zone_1,2766,single_house,7.732335736,48.61709416
Zone_1,2751,garage,7.732480145,48.61660529
Zone_1,2666,single_house,7.738397453,48.61478145
Zone_1,4580,single_house,7.737163545,48.61479496
Zone_1,2671,single_house,7.736151283,48.61487903
Zone_1,2668,garage,7.737565183,48.61495376
Zone_1,4581,single_house,7.737022407,48.61489561
Zone_1,2665,single_house,7.736700606,48.61488573
Zone_1,2661,single_house,7.73803938,48.61477892
Zone_1,2662,single_house,7.737434889,48.6148032
Zone_1,2660,single_house,7.737694686,48.61475922
Zone_1,2652,single_house,7.738358237,48.61461181
Zone_1,2677,school,7.735191799,48.61520338
Zone_1,2654,single_house,7.735028766,48.61483428
Zone_1,2703,light_building,7.737627886,48.61548654
Zone_1,2659,school,7.734357704,48.61490642
Zone_1,2651,single_house,7.738959442,48.61456353
Zone_1,2773,collective_house,7.732965658,48.6169911
Zone_1,2790,collective_house,7.733166294,48.61751084
Zone_1,2768,single_house,7.732157771,48.61715785
Zone_1,4602,collective_house,7.732481244,48.61756496
Zone_1,2744,collective_house,7.733026907,48.61645876
Zone_1,2716,school,7.734801479,48.6157996
Zone_1,2784,light_building,7.739277743,48.61713098
Zone_1,2814,collective_house,7.734450095,48.61843143
Zone_1,2670,collective_house,7.739969869,48.61486682
Zone_1,2708,commercial_building,7.740408829,48.61541779
Zone_1,2782,garage,7.734140954,48.61717856
Zone_1,2683,collective_house,7.739989241,48.61505479
Zone_1,2830,collective_house,7.734606672,48.61881454
Zone_1,2808,collective_house,7.735162121,48.61801334
Zone_1,2803,collective_house,7.734593789,48.61787633
Zone_1,2791,light_building,7.741337554,48.61718709
Zone_1,2733,garage,7.738950866,48.61596487
Zone_1,2799,collective_house,7.734984984,48.61772478
Zone_1,2729,collective_house,7.739180309,48.61573644
Zone_1,2688,school,7.734065517,48.61526912
Zone_1,2749,light_building,7.740005295,48.6162551
Zone_1,2679,single_house,7.738497064,48.61507941
Zone_1,2779,light_building,7.7372524,48.61716633
Zone_1,2767,light_building,7.740484147,48.61675502
Zone_1,2787,collective_house,7.734726478,48.61725977
Zone_1,2663,collective_house,7.739960918,48.61468944
Zone_1,2777,collective_house,7.733645193,48.6171483
Zone_1,2832,garage,7.733800586,48.61898176
Zone_1,2754,light_building,7.74042738,48.61640828
Zone_1,2781,light_building,7.738400501,48.61716079
Zone_1,2691,collective_house,7.73891758,48.6149957
Zone_1,2780,garage,7.733961263,48.61713867
Zone_1,2817,collective_house,7.734998104,48.61847439
Zone_1,2831,collective_house,7.735163839,48.61883474
Zone_1,2827,collective_house,7.733875602,48.61874096
Zone_1,2704,garage,7.729029616,48.61583468
Zone_1,3990,single_house,7.747446482,48.63221194
Zone_1,3876,single_house,7.74712299,48.6317574
Zone_1,3819,single_house,7.745377835,48.63157038
Zone_1,4531,single_house,7.739433413,48.63512994
Zone_1,2841,single_house,7.733115308,48.61916439
Zone_1,2911,single_house,7.729857624,48.6213323
Zone_1,4597,commercial_building,7.72742523,48.62827521
Zone_1,2925,single_house,7.730746868,48.62141378
Zone_1,3861,single_house,7.745372463,48.63174736
Zone_1,4008,single_house,7.728320454,48.63320384
Zone_1,2819,collective_house,7.733431964,48.61843897
Zone_1,2686,collective_house,7.739450204,48.61498484
Zone_1,2798,light_building,7.73979624,48.61758887
Zone_1,2806,collective_house,7.734034459,48.61789996
Zone_1,2805,collective_house,7.73360755,48.61782285
Zone_1,2734,light_building,7.736217854,48.6160903
Zone_1,2728,garage,7.738711853,48.61588301
Zone_1,2689,school,7.735721123,48.61510895
Zone_1,2712,garage,7.73870107,48.61551743
Zone_1,2692,light_building,7.741616821,48.6151517
Zone_1,2834,garage,7.734462791,48.61900702
Zone_1,4691,sport_building,7.738890171,48.6165605
Zone_1,2706,school,7.734825575,48.61558938
Zone_1,2801,light_building,7.742808654,48.61752097
Zone_1,4693,light_building,7.74339603,48.61753934
Zone_1,2764,light_building,7.744014168,48.61646003
Zone_1,2775,light_building,7.744992903,48.61677713
Zone_1,4200,single_house,7.745493797,48.6333142
Zone_1,4064,single_house,7.747017877,48.63254266
Zone_1,4021,single_house,7.747583362,48.63235345
Zone_1,3911,single_house,7.747218859,48.63191162
Zone_1,3951,single_house,7.747337268,48.63206245
Zone_1,4220,single_house,7.751858125,48.63297535
Zone_1,4135,single_house,7.745866568,48.63295429
Zone_1,4175,light_building,7.745814733,48.63318539
Zone_1,4124,single_house,7.745520498,48.63292228
Zone_1,4159,single_house,7.746755597,48.63305712
Zone_1,4582,single_house,7.743927169,48.61631171
Zone_1,2763,single_house,7.743791936,48.61639433
Zone_1,2862,single_house,7.743986937,48.61974272
Zone_1,2785,light_building,7.74457037,48.61688037
Zone_1,2795,light_building,7.742784819,48.61729147
Zone_1,2789,commercial_building,7.743889523,48.6169015
Zone_1,2756,light_building,7.744423652,48.61624196
Zone_1,2759,collective_house,7.733606924,48.61663044
Zone_1,2760,church,7.73500333,48.61663831
Zone_1,2837,garage,7.735057891,48.61903384
Zone_1,2778,light_building,7.740186228,48.61703984
Zone_1,2770,light_building,7.736350521,48.61711798
Zone_1,2802,collective_house,7.733195042,48.61788901
Zone_1,2800,collective_house,7.732591366,48.6178712
Zone_1,2776,single_house,7.732184388,48.61738357
Zone_1,2794,single_house,7.732064099,48.61780906
Zone_1,2737,collective_house,7.732379068,48.61630563
Zone_1,2765,single_house,7.73219104,48.61702827
Zone_1,2788,single_house,7.73219315,48.61752967
Zone_1,2761,single_house,7.732267205,48.61692434
Zone_1,2755,collective_house,7.732245815,48.61674166
Zone_1,2748,collective_house,7.732314119,48.61652893
Zone_1,2735,collective_house,7.732580893,48.61629333
Zone_1,2822,collective_house,7.732856453,48.61875213
Zone_1,2825,single_house,7.731871257,48.61882305
Zone_1,2823,garage,7.732039564,48.61884809
Zone_1,2810,collective_house,7.732705593,48.61820537
Zone_1,2839,single_house,7.732626017,48.61916552
Zone_1,3010,single_house,7.733506927,48.62283477
Zone_1,2982,single_house,7.733443914,48.62245718
Zone_1,2939,single_house,7.733659266,48.62156823
Zone_1,2950,single_house,7.733704227,48.6217579
Zone_1,3060,single_house,7.747660974,48.62301017
Zone_1,2747,single_house,7.743821974,48.61586959
Zone_1,2690,garage,7.743581325,48.61492412
Zone_1,2699,single_house,7.743729354,48.61507384
Zone_1,2727,single_house,7.743784515,48.61556896
Zone_1,2750,single_house,7.743735123,48.61611704
Zone_1,3114,commercial_building,7.73244712,48.62463431
Zone_1,4614,single_house,7.733365595,48.63009106
Zone_1,4609,single_house,7.732271515,48.63014181
Zone_1,4610,single_house,7.732604793,48.63008911
Zone_1,4611,single_house,7.732859712,48.63008423
Zone_1,4612,single_house,7.733099188,48.63009673
Zone_1,3491,single_house,7.731544188,48.63019317
Zone_1,4323,commercial_building,7.728441932,48.63449158
Zone_1,4143,single_house,7.729053269,48.63379648
Zone_1,4250,single_house,7.729685184,48.63424366
Zone_1,4225,single_house,7.729399091,48.63415985
Zone_1,4243,single_house,7.730117047,48.63418185
Zone_1,4183,single_house,7.72889209,48.63398462
Zone_1,4217,single_house,7.728730173,48.63413171
Zone_1,4370,commercial_building,7.728079245,48.634804
Zone_1,4354,single_house,7.728465466,48.63480964
Zone_1,4364,single_house,7.729109067,48.63483479
Zone_1,4261,single_house,7.745878593,48.63356053
Zone_1,4366,single_house,7.729439989,48.63482196
Zone_1,4369,single_house,7.729778866,48.63481723
Zone_1,4362,single_house,7.728778537,48.63484081
Zone_1,4277,single_house,7.729143856,48.63442118
Zone_1,4256,single_house,7.728714793,48.6343301
Zone_1,4066,single_house,7.729868385,48.63335734
Zone_1,3948,single_house,7.729428416,48.63287817
Zone_1,3981,single_house,7.730203992,48.63297368
Zone_1,4012,single_house,7.729927681,48.63310438
Zone_1,3895,single_house,7.72949957,48.63266856
Zone_1,4017,single_house,7.72931959,48.63316303
Zone_1,4080,single_house,7.729476786,48.63343476
Zone_1,4089,single_house,7.729719932,48.63350441
Zone_1,3899,single_house,7.73140586,48.63259126
Zone_1,3946,single_house,7.731586839,48.6327763
Zone_1,3983,single_house,7.731485685,48.63292718
Zone_1,4074,single_house,7.731289642,48.63332997
Zone_1,4112,single_house,7.73126961,48.63352692
Zone_1,4155,single_house,7.731212358,48.63374562
Zone_1,4027,single_house,7.731368017,48.63310364
Zone_1,4037,single_house,7.733909935,48.63304686
Zone_1,3997,single_house,7.734911471,48.63284228
Zone_1,4003,single_house,7.735100926,48.63286733
Zone_1,3964,single_house,7.735369067,48.63269007
Zone_1,3925,single_house,7.734572277,48.63254669
Zone_1,3890,single_house,7.734837301,48.6324243
Zone_1,4048,single_house,7.73468009,48.63303714
Zone_1,4050,single_house,7.73522341,48.63304534
Zone_1,4040,single_house,7.736063031,48.63296783
Zone_1,4052,single_house,7.734955719,48.63306377
Zone_1,4045,single_house,7.735785633,48.6329813
Zone_1,3889,single_house,7.733839235,48.63246357
Zone_1,3888,single_house,7.734153213,48.6324409
Zone_1,3984,single_house,7.735863914,48.63273083
Zone_1,3847,single_house,7.733802294,48.63222047
Zone_1,4654,single_house,7.735912679,48.63175918
Zone_1,4653,single_house,7.736004021,48.63193006
Zone_1,4652,single_house,7.736050942,48.63209339
Zone_1,4651,single_house,7.736146853,48.63225471
Zone_1,4296,single_house,7.737200707,48.63415518
Zone_1,3882,single_house,7.735640156,48.6323163
Zone_1,3767,single_house,7.735394024,48.63176634
Zone_1,3760,single_house,7.735002927,48.63177335
Zone_1,3758,single_house,7.734685926,48.63174353
Zone_1,3739,single_house,7.735156888,48.63163021
Zone_1,3603,single_house,7.734138183,48.63095873
Zone_1,3617,single_house,7.73441302,48.63103418
Zone_1,3646,single_house,7.734712992,48.63114282
Zone_1,3485,single_house,7.747290586,48.62937696
Zone_1,3240,single_house,7.750235879,48.62520957
Zone_1,3245,single_house,7.750000419,48.62522472
Zone_1,3126,single_house,7.750283041,48.62403809
Zone_1,3127,collective_house,7.749531967,48.62400856
Zone_1,3123,collective_house,7.749919581,48.62401281
Zone_1,3137,single_house,7.749085982,48.62421964
Zone_1,3158,single_house,7.750549003,48.62428873
Zone_1,3145,single_house,7.75086931,48.62424261
Zone_1,3160,single_house,7.751107817,48.62426851
Zone_1,3937,single_house,7.754035393,48.63169319
Zone_1,3865,single_house,7.753997214,48.6313441
Zone_1,3988,single_house,7.754103405,48.63184433
Zone_1,4039,single_house,7.75425899,48.6320659
Zone_1,4079,single_house,7.754234229,48.6322782
Zone_1,4115,single_house,7.754223331,48.63243851
Zone_1,4179,single_house,7.754227766,48.63278758
Zone_1,3900,single_house,7.754098668,48.63154671
Zone_1,4683,collective_house,7.754155136,48.62995463
Zone_1,4687,collective_house,7.755176376,48.63119046
Zone_1,4684,collective_house,7.754738794,48.62988345
Zone_1,4686,collective_house,7.754588617,48.63044012
Zone_1,3798,single_house,7.753773559,48.63104689
Zone_1,4690,collective_house,7.755007243,48.63184034
Zone_1,4184,single_house,7.754456936,48.63275891
Zone_1,4688,collective_house,7.754605919,48.63132353
Zone_1,3842,single_house,7.753736623,48.63125594
Zone_1,4689,collective_house,7.754078956,48.63096255
Zone_1,3464,collective_house,7.753918249,48.62881589
Zone_1,3408,single_house,7.753961352,48.62813831
Zone_1,3486,collective_house,7.754011588,48.62906059
Zone_1,3520,commercial_building,7.754515428,48.62935082
Zone_1,3465,commercial_building,7.754170673,48.62875289
Zone_1,3521,commercial_building,7.753901841,48.62938752
Zone_1,3358,single_house,7.753124904,48.62729638
Zone_1,3351,single_house,7.752722604,48.62719704
Zone_1,3363,collective_house,7.753465779,48.62727756
Zone_1,3366,collective_house,7.753662067,48.62732305
Zone_1,3352,garage,7.753268148,48.62722515
Zone_1,3268,single_house,7.752473971,48.62543456
Zone_1,3336,single_house,7.752104468,48.62704153
Zone_1,3332,single_house,7.751747709,48.62693391
Zone_1,3342,single_house,7.752263679,48.6270847
Zone_1,3334,single_house,7.75192126,48.62699975
Zone_1,3313,single_house,7.751411885,48.62651179
Zone_1,3316,single_house,7.753762161,48.62648287
Zone_1,3331,single_house,7.75351393,48.62685767
Zone_1,3302,single_house,7.753247753,48.6259789
Zone_1,3275,single_house,7.75272229,48.62549325
Zone_1,3340,single_house,7.753389849,48.62700821
Zone_1,3323,single_house,7.751697748,48.62675611
Zone_1,3317,single_house,7.751075023,48.62664357
Zone_1,3919,single_house,7.748279158,48.63188397
Zone_1,3957,single_house,7.748290529,48.63205727
Zone_1,3619,single_house,7.74737845,48.63042297
Zone_1,3608,single_house,7.752700627,48.63012767
Zone_1,3546,single_house,7.750601404,48.62985236
Zone_1,3649,single_house,7.751832509,48.63036185
Zone_1,3648,single_house,7.75269164,48.63032272
Zone_1,3596,single_house,7.750940106,48.63013555
Zone_1,3631,single_house,7.750946236,48.63030425
Zone_1,3581,garage,7.752854256,48.62991986
Zone_1,3597,single_house,7.751844715,48.63009576
Zone_1,3601,single_house,7.752322299,48.63009978
Zone_1,3451,single_house,7.748410491,48.62900163
Zone_1,3507,single_house,7.747586485,48.62961485
Zone_1,3524,single_house,7.747496698,48.62976375
Zone_1,3635,single_house,7.74759357,48.63050527
Zone_1,3636,single_house,7.748194602,48.63047956
Zone_1,3637,single_house,7.748441984,48.6304739
Zone_1,3670,collective_house,7.74929565,48.63055633
Zone_1,3705,collective_house,7.749706311,48.63072741
Zone_1,3541,single_house,7.747655673,48.62993619
Zone_1,3344,single_house,7.750627111,48.62715252
Zone_1,3589,single_house,7.747499387,48.63027318
Zone_1,3461,garage,7.748420405,48.62911919
Zone_1,3460,single_house,7.748238429,48.62910729
Zone_1,3930,commercial_building,7.753058552,48.63158802
Zone_1,3936,single_house,7.752240354,48.63175633
Zone_1,3804,single_house,7.752881911,48.63114717
Zone_1,3801,single_house,7.753307329,48.63110495
Zone_1,3914,single_house,7.753379618,48.63163001
Zone_1,3897,garage,7.752344481,48.63163738
